           x        y(x)
  8.2382e-01  1.4692e-06
  8.2482e-01  1.4608e-06
  8.2583e-01  1.4525e-06
  8.2683e-01  1.4442e-06
  8.2783e-01  1.4358e-06
  8.2883e-01  1.4275e-06
  8.2983e-01  1.4192e-06
  8.3083e-01  1.4108e-06
  8.3183e-01  1.4025e-06
  8.3283e-01  1.3941e-06
  8.3383e-01  1.3858e-06
  8.3483e-01  1.3775e-06
  8.3584e-01  1.3691e-06
  8.3684e-01  1.3608e-06
  8.3784e-01  1.3525e-06
  8.3884e-01  1.3441e-06
  8.3984e-01  1.3358e-06
  8.4084e-01  1.3274e-06
  8.4184e-01  1.3191e-06
  8.4284e-01  1.3108e-06
  8.4384e-01  1.3024e-06
  8.4484e-01  1.2941e-06
  8.4585e-01  1.2857e-06
  8.4685e-01  1.2774e-06
  8.4785e-01  1.2691e-06
  8.4885e-01  1.2607e-06
  8.4985e-01  1.2524e-06
  8.5085e-01  1.2440e-06
  8.5185e-01  1.2357e-06
  8.5285e-01  1.2273e-06
  8.5385e-01  1.2190e-06
  8.5485e-01  1.2107e-06
  8.5586e-01  1.2023e-06
  8.5686e-01  1.1940e-06
  8.5786e-01  1.1856e-06
  8.5886e-01  1.1773e-06
  8.5986e-01  1.1690e-06
  8.6086e-01  1.1606e-06
  8.6186e-01  1.1523e-06
  8.6286e-01  1.1439e-06
  8.6386e-01  1.1356e-06
  8.6486e-01  1.1272e-06
  8.6587e-01  1.1189e-06
  8.6687e-01  1.1106e-06
  8.6787e-01  1.1022e-06
  8.6887e-01  1.0939e-06
  8.6987e-01  1.0855e-06
  8.7087e-01  1.0772e-06
  8.7187e-01  1.0688e-06
  8.7287e-01  1.0605e-06
  8.7387e-01  1.0521e-06
  8.7487e-01  1.0438e-06
  8.7588e-01  1.0355e-06
  8.7688e-01  1.0271e-06
  8.7788e-01  1.0188e-06
  8.7888e-01  1.0104e-06
  8.7988e-01  1.0021e-06
  8.8088e-01  9.9373e-07
  8.8188e-01  9.8538e-07
  8.8288e-01  9.7704e-07
  8.8388e-01  9.6869e-07
  8.8488e-01  9.6035e-07
  8.8589e-01  9.5200e-07
  8.8689e-01  9.4365e-07
  8.8789e-01  9.3531e-07
  8.8889e-01  9.2696e-07
  8.8989e-01  9.1861e-07
  8.9089e-01  9.1027e-07
  8.9189e-01  9.0192e-07
  8.9289e-01  8.9357e-07
  8.9389e-01  8.8523e-07
  8.9489e-01  8.7688e-07
  8.9590e-01  8.6853e-07
  8.9690e-01  8.6019e-07
  8.9790e-01  8.5184e-07
  8.9890e-01  8.4349e-07
  8.9990e-01  8.3514e-07
  9.0090e-01  8.2680e-07
  9.0190e-01  8.1845e-07
  9.0290e-01  8.1010e-07
  9.0390e-01  8.0175e-07
  9.0490e-01  7.9340e-07
  9.0591e-01  7.8506e-07
  9.0691e-01  7.7671e-07
  9.0791e-01  7.6836e-07
  9.0891e-01  7.6001e-07
  9.0991e-01  7.5166e-07
  9.1091e-01  7.4331e-07
  9.1191e-01  7.3497e-07
  9.1291e-01  7.2662e-07
  9.1391e-01  7.1827e-07
  9.1491e-01  7.0992e-07
  9.1592e-01  7.0157e-07
  9.1692e-01  6.9322e-07
  9.1792e-01  6.8487e-07
  9.1892e-01  6.7652e-07
  9.1992e-01  6.6817e-07
  9.2092e-01  6.5982e-07
  9.2192e-01  6.5147e-07
  9.2292e-01  6.4312e-07
  9.2392e-01  6.3477e-07
  9.2492e-01  6.2642e-07
  9.2593e-01  6.1807e-07
  9.2693e-01  6.0972e-07
  9.2793e-01  6.0137e-07
  9.2893e-01  5.9302e-07
  9.2993e-01  5.8467e-07
  9.3093e-01  5.7632e-07
  9.3193e-01  5.6797e-07
  9.3293e-01  5.5962e-07
  9.3393e-01  5.5127e-07
  9.3493e-01  5.4292e-07
  9.3594e-01  5.3457e-07
  9.3694e-01  5.2622e-07
  9.3794e-01  5.1787e-07
  9.3894e-01  5.0952e-07
  9.3994e-01  5.0117e-07
  9.4094e-01  4.9281e-07
  9.4194e-01  4.8446e-07
  9.4294e-01  4.7611e-07
  9.4394e-01  4.6776e-07
  9.4494e-01  4.5941e-07
  9.4595e-01  4.5106e-07
  9.4695e-01  4.4271e-07
  9.4795e-01  4.3436e-07
  9.4895e-01  4.2600e-07
  9.4995e-01  4.1765e-07
  9.5095e-01  4.0930e-07
  9.5195e-01  4.0095e-07
  9.5295e-01  3.9260e-07
  9.5395e-01  3.8424e-07
  9.5495e-01  3.7589e-07
  9.5596e-01  3.6754e-07
  9.5696e-01  3.5919e-07
  9.5796e-01  3.5084e-07
  9.5896e-01  3.4248e-07
  9.5996e-01  3.3413e-07
  9.6096e-01  3.2578e-07
  9.6196e-01  3.1743e-07
  9.6296e-01  3.0907e-07
  9.6396e-01  3.0072e-07
  9.6496e-01  2.9237e-07
  9.6597e-01  2.8402e-07
  9.6697e-01  2.7566e-07
  9.6797e-01  2.6731e-07
  9.6897e-01  2.5896e-07
  9.6997e-01  2.5061e-07
  9.7097e-01  2.4225e-07
  9.7197e-01  2.3390e-07
  9.7297e-01  2.2555e-07
  9.7397e-01  2.1719e-07
  9.7497e-01  2.0884e-07
  9.7598e-01  2.0049e-07
  9.7698e-01  1.9213e-07
  9.7798e-01  1.8378e-07
  9.7898e-01  1.7543e-07
  9.7998e-01  1.6708e-07
  9.8098e-01  1.5872e-07
  9.8198e-01  1.5037e-07
  9.8298e-01  1.4202e-07
  9.8398e-01  1.3366e-07
  9.8498e-01  1.2531e-07
  9.8599e-01  1.1695e-07
  9.8699e-01  1.0860e-07
  9.8799e-01  1.0025e-07
  9.8899e-01  9.1893e-08
  9.8999e-01  8.3540e-08
  9.9099e-01  7.5186e-08
  9.9199e-01  6.6832e-08
  9.9299e-01  5.8478e-08
  9.9399e-01  5.0124e-08
  9.9499e-01  4.1770e-08
  9.9600e-01  3.3416e-08
  9.9700e-01  2.5062e-08
  9.9800e-01  1.6708e-08
  9.9900e-01  8.3541e-09
