           x        y(x)
  1.9412e-01  5.5202e-08
  1.9422e-01  5.5206e-08
  1.9432e-01  5.5209e-08
  1.9442e-01  5.5213e-08
  1.9452e-01  5.5216e-08
  1.9462e-01  5.5220e-08
  1.9472e-01  5.5224e-08
  1.9482e-01  5.5227e-08
  1.9492e-01  5.5231e-08
  1.9502e-01  5.5234e-08
  1.9512e-01  5.5238e-08
  1.9522e-01  5.5241e-08
  1.9532e-01  5.5245e-08
  1.9542e-01  5.5248e-08
  1.9552e-01  5.5252e-08
  1.9562e-01  5.5255e-08
  1.9572e-01  5.5259e-08
  1.9582e-01  5.5262e-08
  1.9592e-01  5.5265e-08
  1.9602e-01  5.5269e-08
  1.9612e-01  5.5272e-08
  1.9622e-01  5.5276e-08
  1.9632e-01  5.5279e-08
  1.9642e-01  5.5282e-08
  1.9652e-01  5.5286e-08
  1.9662e-01  5.5289e-08
  1.9672e-01  5.5292e-08
  1.9682e-01  5.5296e-08
  1.9692e-01  5.5299e-08
  1.9702e-01  5.5302e-08
  1.9712e-01  5.5306e-08
  1.9722e-01  5.5309e-08
  1.9732e-01  5.5312e-08
  1.9742e-01  5.5315e-08
  1.9752e-01  5.5319e-08
  1.9762e-01  5.5322e-08
  1.9772e-01  5.5325e-08
  1.9782e-01  5.5328e-08
  1.9792e-01  5.5331e-08
  1.9802e-01  5.5335e-08
  1.9812e-01  5.5338e-08
  1.9822e-01  5.5341e-08
  1.9832e-01  5.5344e-08
  1.9842e-01  5.5347e-08
  1.9852e-01  5.5350e-08
  1.9862e-01  5.5353e-08
  1.9872e-01  5.5356e-08
  1.9882e-01  5.5360e-08
  1.9892e-01  5.5363e-08
  1.9902e-01  5.5366e-08
  1.9912e-01  5.5369e-08
  1.9922e-01  5.5372e-08
  1.9932e-01  5.5375e-08
  1.9942e-01  5.5378e-08
  1.9952e-01  5.5381e-08
  1.9962e-01  5.5384e-08
  1.9972e-01  5.5387e-08
  1.9982e-01  5.5390e-08
  1.9992e-01  5.5393e-08
  2.0002e-01  5.5396e-08
  2.0012e-01  5.5399e-08
  2.0022e-01  5.5402e-08
  2.0032e-01  5.5404e-08
  2.0042e-01  5.5407e-08
  2.0052e-01  5.5410e-08
  2.0062e-01  5.5413e-08
  2.0072e-01  5.5416e-08
  2.0082e-01  5.5419e-08
  2.0092e-01  5.5422e-08
  2.0102e-01  5.5425e-08
  2.0112e-01  5.5427e-08
  2.0122e-01  5.5430e-08
  2.0132e-01  5.5433e-08
  2.0142e-01  5.5436e-08
  2.0152e-01  5.5439e-08
  2.0162e-01  5.5441e-08
  2.0172e-01  5.5444e-08
  2.0182e-01  5.5447e-08
  2.0192e-01  5.5450e-08
  2.0202e-01  5.5452e-08
  2.0212e-01  5.5455e-08
  2.0222e-01  5.5458e-08
  2.0232e-01  5.5460e-08
  2.0242e-01  5.5463e-08
  2.0252e-01  5.5466e-08
  2.0262e-01  5.5468e-08
  2.0272e-01  5.5471e-08
  2.0282e-01  5.5474e-08
  2.0292e-01  5.5476e-08
  2.0302e-01  5.5479e-08
  2.0312e-01  5.5482e-08
  2.0322e-01  5.5484e-08
  2.0332e-01  5.5487e-08
  2.0342e-01  5.5489e-08
  2.0352e-01  5.5492e-08
  2.0362e-01  5.5494e-08
  2.0372e-01  5.5497e-08
  2.0382e-01  5.5499e-08
  2.0392e-01  5.5502e-08
  2.0402e-01  5.5504e-08
  2.0412e-01  5.5507e-08
  2.0422e-01  5.5509e-08
  2.0432e-01  5.5512e-08
  2.0442e-01  5.5514e-08
  2.0452e-01  5.5517e-08
  2.0462e-01  5.5519e-08
  2.0472e-01  5.5522e-08
  2.0482e-01  5.5524e-08
  2.0492e-01  5.5527e-08
  2.0502e-01  5.5529e-08
  2.0512e-01  5.5531e-08
  2.0522e-01  5.5534e-08
  2.0532e-01  5.5536e-08
  2.0542e-01  5.5538e-08
  2.0552e-01  5.5541e-08
  2.0562e-01  5.5543e-08
  2.0572e-01  5.5545e-08
  2.0582e-01  5.5548e-08
  2.0592e-01  5.5550e-08
  2.0602e-01  5.5552e-08
  2.0612e-01  5.5555e-08
  2.0622e-01  5.5557e-08
  2.0632e-01  5.5559e-08
  2.0642e-01  5.5561e-08
  2.0652e-01  5.5564e-08
  2.0662e-01  5.5566e-08
  2.0672e-01  5.5568e-08
  2.0682e-01  5.5570e-08
  2.0692e-01  5.5572e-08
  2.0702e-01  5.5575e-08
  2.0712e-01  5.5577e-08
  2.0722e-01  5.5579e-08
  2.0732e-01  5.5581e-08
  2.0742e-01  5.5583e-08
  2.0752e-01  5.5585e-08
  2.0762e-01  5.5587e-08
  2.0772e-01  5.5590e-08
  2.0782e-01  5.5592e-08
  2.0792e-01  5.5594e-08
  2.0802e-01  5.5596e-08
  2.0812e-01  5.5598e-08
  2.0822e-01  5.5600e-08
  2.0832e-01  5.5602e-08
  2.0842e-01  5.5604e-08
  2.0852e-01  5.5606e-08
  2.0862e-01  5.5608e-08
  2.0872e-01  5.5610e-08
  2.0882e-01  5.5612e-08
  2.0892e-01  5.5614e-08
  2.0902e-01  5.5616e-08
  2.0912e-01  5.5618e-08
  2.0922e-01  5.5620e-08
  2.0932e-01  5.5622e-08
  2.0942e-01  5.5624e-08
  2.0952e-01  5.5626e-08
  2.0962e-01  5.5628e-08
  2.0972e-01  5.5630e-08
  2.0982e-01  5.5632e-08
  2.0992e-01  5.5633e-08
  2.1002e-01  5.5635e-08
  2.1012e-01  5.5637e-08
  2.1022e-01  5.5639e-08
  2.1032e-01  5.5641e-08
  2.1042e-01  5.5643e-08
  2.1052e-01  5.5645e-08
  2.1062e-01  5.5646e-08
  2.1072e-01  5.5648e-08
  2.1082e-01  5.5650e-08
  2.1092e-01  5.5652e-08
  2.1102e-01  5.5654e-08
  2.1112e-01  5.5655e-08
  2.1122e-01  5.5657e-08
  2.1132e-01  5.5659e-08
  2.1142e-01  5.5661e-08
  2.1152e-01  5.5662e-08
  2.1162e-01  5.5664e-08
  2.1172e-01  5.5666e-08
  2.1182e-01  5.5667e-08
  2.1192e-01  5.5669e-08
  2.1202e-01  5.5671e-08
  2.1212e-01  5.5672e-08
  2.1222e-01  5.5674e-08
  2.1232e-01  5.5676e-08
  2.1242e-01  5.5677e-08
  2.1252e-01  5.5679e-08
  2.1262e-01  5.5681e-08
  2.1272e-01  5.5682e-08
  2.1282e-01  5.5684e-08
  2.1292e-01  5.5685e-08
  2.1302e-01  5.5687e-08
  2.1312e-01  5.5688e-08
  2.1322e-01  5.5690e-08
  2.1332e-01  5.5692e-08
  2.1342e-01  5.5693e-08
  2.1352e-01  5.5695e-08
  2.1362e-01  5.5696e-08
  2.1372e-01  5.5698e-08
  2.1382e-01  5.5699e-08
  2.1392e-01  5.5701e-08
  2.1402e-01  5.5702e-08
  2.1412e-01  5.5704e-08
  2.1422e-01  5.5705e-08
  2.1432e-01  5.5706e-08
  2.1442e-01  5.5708e-08
  2.1452e-01  5.5709e-08
  2.1462e-01  5.5711e-08
  2.1472e-01  5.5712e-08
  2.1482e-01  5.5713e-08
  2.1492e-01  5.5715e-08
  2.1502e-01  5.5716e-08
  2.1512e-01  5.5718e-08
  2.1522e-01  5.5719e-08
  2.1532e-01  5.5720e-08
  2.1542e-01  5.5722e-08
  2.1552e-01  5.5723e-08
  2.1562e-01  5.5724e-08
  2.1572e-01  5.5726e-08
  2.1582e-01  5.5727e-08
  2.1592e-01  5.5728e-08
  2.1602e-01  5.5729e-08
  2.1612e-01  5.5731e-08
  2.1622e-01  5.5732e-08
  2.1632e-01  5.5733e-08
  2.1642e-01  5.5735e-08
  2.1652e-01  5.5736e-08
  2.1662e-01  5.5737e-08
  2.1672e-01  5.5738e-08
  2.1682e-01  5.5739e-08
  2.1692e-01  5.5741e-08
  2.1702e-01  5.5742e-08
  2.1712e-01  5.5743e-08
  2.1722e-01  5.5744e-08
  2.1732e-01  5.5745e-08
  2.1742e-01  5.5746e-08
  2.1752e-01  5.5748e-08
  2.1762e-01  5.5749e-08
  2.1772e-01  5.5750e-08
  2.1782e-01  5.5751e-08
  2.1792e-01  5.5752e-08
  2.1802e-01  5.5753e-08
  2.1812e-01  5.5754e-08
  2.1822e-01  5.5755e-08
  2.1832e-01  5.5756e-08
  2.1842e-01  5.5757e-08
  2.1852e-01  5.5758e-08
  2.1862e-01  5.5759e-08
  2.1872e-01  5.5760e-08
  2.1882e-01  5.5761e-08
  2.1892e-01  5.5762e-08
  2.1902e-01  5.5763e-08
  2.1912e-01  5.5764e-08
  2.1922e-01  5.5765e-08
  2.1932e-01  5.5766e-08
  2.1942e-01  5.5767e-08
  2.1952e-01  5.5768e-08
  2.1962e-01  5.5769e-08
  2.1972e-01  5.5770e-08
  2.1982e-01  5.5771e-08
  2.1992e-01  5.5772e-08
  2.2002e-01  5.5773e-08
  2.2012e-01  5.5774e-08
  2.2022e-01  5.5775e-08
  2.2032e-01  5.5776e-08
  2.2042e-01  5.5776e-08
  2.2052e-01  5.5777e-08
  2.2062e-01  5.5778e-08
  2.2072e-01  5.5779e-08
  2.2082e-01  5.5780e-08
  2.2092e-01  5.5781e-08
  2.2102e-01  5.5781e-08
  2.2112e-01  5.5782e-08
  2.2122e-01  5.5783e-08
  2.2132e-01  5.5784e-08
  2.2142e-01  5.5785e-08
  2.2152e-01  5.5785e-08
  2.2162e-01  5.5786e-08
  2.2172e-01  5.5787e-08
  2.2182e-01  5.5788e-08
  2.2192e-01  5.5788e-08
  2.2202e-01  5.5789e-08
  2.2212e-01  5.5790e-08
  2.2222e-01  5.5790e-08
  2.2232e-01  5.5791e-08
  2.2242e-01  5.5792e-08
  2.2252e-01  5.5793e-08
  2.2262e-01  5.5793e-08
  2.2272e-01  5.5794e-08
  2.2282e-01  5.5794e-08
  2.2292e-01  5.5795e-08
  2.2302e-01  5.5796e-08
  2.2312e-01  5.5796e-08
  2.2322e-01  5.5797e-08
  2.2332e-01  5.5798e-08
  2.2342e-01  5.5798e-08
  2.2352e-01  5.5799e-08
  2.2362e-01  5.5799e-08
  2.2372e-01  5.5800e-08
  2.2382e-01  5.5800e-08
  2.2392e-01  5.5801e-08
  2.2402e-01  5.5802e-08
  2.2412e-01  5.5802e-08
  2.2422e-01  5.5803e-08
  2.2432e-01  5.5803e-08
  2.2442e-01  5.5804e-08
  2.2452e-01  5.5804e-08
  2.2462e-01  5.5805e-08
  2.2472e-01  5.5805e-08
  2.2482e-01  5.5806e-08
  2.2492e-01  5.5806e-08
  2.2502e-01  5.5806e-08
  2.2512e-01  5.5807e-08
  2.2522e-01  5.5807e-08
  2.2532e-01  5.5808e-08
  2.2542e-01  5.5808e-08
  2.2552e-01  5.5809e-08
  2.2562e-01  5.5809e-08
  2.2572e-01  5.5809e-08
  2.2582e-01  5.5810e-08
  2.2592e-01  5.5810e-08
  2.2602e-01  5.5811e-08
  2.2612e-01  5.5811e-08
  2.2622e-01  5.5811e-08
  2.2632e-01  5.5812e-08
  2.2642e-01  5.5812e-08
  2.2652e-01  5.5812e-08
  2.2662e-01  5.5813e-08
  2.2672e-01  5.5813e-08
  2.2682e-01  5.5813e-08
  2.2692e-01  5.5813e-08
  2.2702e-01  5.5814e-08
  2.2712e-01  5.5814e-08
  2.2722e-01  5.5814e-08
  2.2732e-01  5.5814e-08
  2.2742e-01  5.5815e-08
  2.2752e-01  5.5815e-08
  2.2762e-01  5.5815e-08
  2.2772e-01  5.5815e-08
  2.2782e-01  5.5816e-08
  2.2792e-01  5.5816e-08
  2.2802e-01  5.5816e-08
  2.2812e-01  5.5816e-08
  2.2822e-01  5.5816e-08
  2.2832e-01  5.5817e-08
  2.2842e-01  5.5817e-08
  2.2852e-01  5.5817e-08
  2.2862e-01  5.5817e-08
  2.2872e-01  5.5817e-08
  2.2882e-01  5.5817e-08
  2.2892e-01  5.5817e-08
  2.2902e-01  5.5817e-08
  2.2912e-01  5.5818e-08
  2.2922e-01  5.5818e-08
  2.2932e-01  5.5818e-08
  2.2942e-01  5.5818e-08
  2.2952e-01  5.5818e-08
  2.2962e-01  5.5818e-08
  2.2972e-01  5.5818e-08
  2.2982e-01  5.5818e-08
  2.2992e-01  5.5818e-08
  2.3002e-01  5.5818e-08
  2.3012e-01  5.5818e-08
  2.3022e-01  5.5818e-08
  2.3032e-01  5.5818e-08
  2.3042e-01  5.5818e-08
  2.3052e-01  5.5818e-08
  2.3062e-01  5.5818e-08
  2.3072e-01  5.5818e-08
  2.3082e-01  5.5818e-08
  2.3092e-01  5.5818e-08
  2.3102e-01  5.5818e-08
  2.3112e-01  5.5818e-08
  2.3122e-01  5.5818e-08
  2.3132e-01  5.5818e-08
  2.3142e-01  5.5818e-08
  2.3152e-01  5.5817e-08
  2.3162e-01  5.5817e-08
  2.3172e-01  5.5817e-08
  2.3182e-01  5.5817e-08
  2.3192e-01  5.5817e-08
  2.3202e-01  5.5817e-08
  2.3212e-01  5.5817e-08
  2.3222e-01  5.5817e-08
  2.3232e-01  5.5816e-08
  2.3242e-01  5.5816e-08
  2.3252e-01  5.5816e-08
  2.3262e-01  5.5816e-08
  2.3272e-01  5.5816e-08
  2.3282e-01  5.5815e-08
  2.3292e-01  5.5815e-08
  2.3302e-01  5.5815e-08
  2.3312e-01  5.5815e-08
  2.3322e-01  5.5815e-08
  2.3332e-01  5.5814e-08
  2.3342e-01  5.5814e-08
  2.3352e-01  5.5814e-08
  2.3362e-01  5.5813e-08
  2.3372e-01  5.5813e-08
  2.3382e-01  5.5813e-08
  2.3392e-01  5.5813e-08
  2.3402e-01  5.5812e-08
  2.3412e-01  5.5812e-08
  2.3422e-01  5.5812e-08
  2.3432e-01  5.5811e-08
  2.3442e-01  5.5811e-08
  2.3452e-01  5.5811e-08
  2.3462e-01  5.5810e-08
  2.3472e-01  5.5810e-08
  2.3482e-01  5.5810e-08
  2.3492e-01  5.5809e-08
  2.3502e-01  5.5809e-08
  2.3512e-01  5.5808e-08
  2.3522e-01  5.5808e-08
  2.3532e-01  5.5808e-08
  2.3542e-01  5.5807e-08
  2.3552e-01  5.5807e-08
  2.3562e-01  5.5806e-08
  2.3572e-01  5.5806e-08
  2.3582e-01  5.5806e-08
  2.3592e-01  5.5805e-08
  2.3602e-01  5.5805e-08
  2.3612e-01  5.5804e-08
  2.3622e-01  5.5804e-08
  2.3632e-01  5.5803e-08
  2.3642e-01  5.5803e-08
  2.3652e-01  5.5802e-08
  2.3662e-01  5.5802e-08
  2.3672e-01  5.5801e-08
  2.3682e-01  5.5801e-08
  2.3692e-01  5.5800e-08
  2.3702e-01  5.5800e-08
  2.3712e-01  5.5799e-08
  2.3722e-01  5.5798e-08
  2.3732e-01  5.5798e-08
  2.3742e-01  5.5797e-08
  2.3752e-01  5.5797e-08
  2.3762e-01  5.5796e-08
  2.3772e-01  5.5796e-08
  2.3782e-01  5.5795e-08
  2.3792e-01  5.5794e-08
  2.3802e-01  5.5794e-08
  2.3812e-01  5.5793e-08
  2.3822e-01  5.5792e-08
  2.3832e-01  5.5792e-08
  2.3842e-01  5.5791e-08
  2.3852e-01  5.5790e-08
  2.3862e-01  5.5790e-08
  2.3872e-01  5.5789e-08
  2.3882e-01  5.5788e-08
  2.3892e-01  5.5788e-08
  2.3902e-01  5.5787e-08
  2.3912e-01  5.5786e-08
  2.3922e-01  5.5786e-08
  2.3932e-01  5.5785e-08
  2.3942e-01  5.5784e-08
  2.3952e-01  5.5783e-08
  2.3962e-01  5.5783e-08
  2.3972e-01  5.5782e-08
  2.3982e-01  5.5781e-08
  2.3992e-01  5.5780e-08
  2.4002e-01  5.5780e-08
  2.4012e-01  5.5779e-08
  2.4022e-01  5.5778e-08
  2.4032e-01  5.5777e-08
  2.4042e-01  5.5777e-08
  2.4052e-01  5.5776e-08
  2.4062e-01  5.5775e-08
  2.4072e-01  5.5774e-08
  2.4082e-01  5.5773e-08
  2.4092e-01  5.5772e-08
  2.4102e-01  5.5772e-08
  2.4112e-01  5.5771e-08
  2.4122e-01  5.5770e-08
  2.4132e-01  5.5769e-08
  2.4142e-01  5.5768e-08
  2.4152e-01  5.5767e-08
  2.4162e-01  5.5766e-08
  2.4172e-01  5.5765e-08
  2.4182e-01  5.5765e-08
  2.4192e-01  5.5764e-08
  2.4202e-01  5.5763e-08
  2.4212e-01  5.5762e-08
  2.4222e-01  5.5761e-08
  2.4232e-01  5.5760e-08
  2.4242e-01  5.5759e-08
  2.4252e-01  5.5758e-08
  2.4262e-01  5.5757e-08
  2.4272e-01  5.5756e-08
  2.4282e-01  5.5755e-08
  2.4292e-01  5.5754e-08
  2.4302e-01  5.5753e-08
  2.4312e-01  5.5752e-08
  2.4322e-01  5.5751e-08
  2.4332e-01  5.5750e-08
  2.4342e-01  5.5749e-08
  2.4352e-01  5.5748e-08
  2.4362e-01  5.5747e-08
  2.4372e-01  5.5746e-08
  2.4382e-01  5.5745e-08
  2.4392e-01  5.5744e-08
  2.4402e-01  5.5743e-08
  2.4412e-01  5.5742e-08
  2.4422e-01  5.5741e-08
  2.4432e-01  5.5739e-08
  2.4442e-01  5.5738e-08
  2.4452e-01  5.5737e-08
  2.4462e-01  5.5736e-08
  2.4472e-01  5.5735e-08
  2.4482e-01  5.5734e-08
  2.4492e-01  5.5733e-08
  2.4502e-01  5.5732e-08
  2.4512e-01  5.5730e-08
  2.4522e-01  5.5729e-08
  2.4532e-01  5.5728e-08
  2.4542e-01  5.5727e-08
  2.4552e-01  5.5726e-08
  2.4562e-01  5.5725e-08
  2.4572e-01  5.5723e-08
  2.4582e-01  5.5722e-08
  2.4592e-01  5.5721e-08
  2.4602e-01  5.5720e-08
  2.4612e-01  5.5719e-08
  2.4622e-01  5.5717e-08
  2.4632e-01  5.5716e-08
  2.4642e-01  5.5715e-08
  2.4652e-01  5.5714e-08
  2.4662e-01  5.5712e-08
  2.4672e-01  5.5711e-08
  2.4682e-01  5.5710e-08
  2.4692e-01  5.5709e-08
  2.4702e-01  5.5707e-08
  2.4712e-01  5.5706e-08
  2.4722e-01  5.5705e-08
  2.4732e-01  5.5703e-08
  2.4742e-01  5.5702e-08
  2.4752e-01  5.5701e-08
  2.4762e-01  5.5699e-08
  2.4772e-01  5.5698e-08
  2.4782e-01  5.5697e-08
  2.4792e-01  5.5695e-08
  2.4802e-01  5.5694e-08
  2.4812e-01  5.5693e-08
  2.4822e-01  5.5691e-08
  2.4832e-01  5.5690e-08
  2.4842e-01  5.5689e-08
  2.4852e-01  5.5687e-08
  2.4862e-01  5.5686e-08
  2.4872e-01  5.5684e-08
  2.4882e-01  5.5683e-08
  2.4892e-01  5.5682e-08
  2.4902e-01  5.5680e-08
  2.4912e-01  5.5679e-08
  2.4922e-01  5.5677e-08
  2.4932e-01  5.5676e-08
  2.4942e-01  5.5674e-08
  2.4952e-01  5.5673e-08
  2.4962e-01  5.5671e-08
  2.4972e-01  5.5670e-08
  2.4982e-01  5.5669e-08
  2.4992e-01  5.5667e-08
  2.5003e-01  5.5666e-08
  2.5013e-01  5.5664e-08
  2.5023e-01  5.5663e-08
  2.5033e-01  5.5661e-08
  2.5043e-01  5.5660e-08
  2.5053e-01  5.5658e-08
  2.5063e-01  5.5656e-08
  2.5073e-01  5.5655e-08
  2.5083e-01  5.5653e-08
  2.5093e-01  5.5652e-08
  2.5103e-01  5.5650e-08
  2.5113e-01  5.5649e-08
  2.5123e-01  5.5647e-08
  2.5133e-01  5.5646e-08
  2.5143e-01  5.5644e-08
  2.5153e-01  5.5642e-08
  2.5163e-01  5.5641e-08
  2.5173e-01  5.5639e-08
  2.5183e-01  5.5638e-08
  2.5193e-01  5.5636e-08
  2.5203e-01  5.5634e-08
  2.5213e-01  5.5633e-08
  2.5223e-01  5.5631e-08
  2.5233e-01  5.5629e-08
  2.5243e-01  5.5628e-08
  2.5253e-01  5.5626e-08
  2.5263e-01  5.5624e-08
  2.5273e-01  5.5623e-08
  2.5283e-01  5.5621e-08
  2.5293e-01  5.5619e-08
  2.5303e-01  5.5618e-08
  2.5313e-01  5.5616e-08
  2.5323e-01  5.5614e-08
  2.5333e-01  5.5613e-08
  2.5343e-01  5.5611e-08
  2.5353e-01  5.5609e-08
  2.5363e-01  5.5607e-08
  2.5373e-01  5.5606e-08
  2.5383e-01  5.5604e-08
  2.5393e-01  5.5602e-08
  2.5403e-01  5.5600e-08
  2.5413e-01  5.5599e-08
  2.5423e-01  5.5597e-08
  2.5433e-01  5.5595e-08
  2.5443e-01  5.5593e-08
  2.5453e-01  5.5591e-08
  2.5463e-01  5.5590e-08
  2.5473e-01  5.5588e-08
  2.5483e-01  5.5586e-08
  2.5493e-01  5.5584e-08
  2.5503e-01  5.5582e-08
  2.5513e-01  5.5581e-08
  2.5523e-01  5.5579e-08
  2.5533e-01  5.5577e-08
  2.5543e-01  5.5575e-08
  2.5553e-01  5.5573e-08
  2.5563e-01  5.5571e-08
  2.5573e-01  5.5569e-08
  2.5583e-01  5.5568e-08
  2.5593e-01  5.5566e-08
  2.5603e-01  5.5564e-08
  2.5613e-01  5.5562e-08
  2.5623e-01  5.5560e-08
  2.5633e-01  5.5558e-08
  2.5643e-01  5.5556e-08
  2.5653e-01  5.5554e-08
  2.5663e-01  5.5552e-08
  2.5673e-01  5.5550e-08
  2.5683e-01  5.5548e-08
  2.5693e-01  5.5546e-08
  2.5703e-01  5.5545e-08
  2.5713e-01  5.5543e-08
  2.5723e-01  5.5541e-08
  2.5733e-01  5.5539e-08
  2.5743e-01  5.5537e-08
  2.5753e-01  5.5535e-08
  2.5763e-01  5.5533e-08
  2.5773e-01  5.5531e-08
  2.5783e-01  5.5529e-08
  2.5793e-01  5.5527e-08
  2.5803e-01  5.5525e-08
  2.5813e-01  5.5523e-08
  2.5823e-01  5.5521e-08
  2.5833e-01  5.5519e-08
  2.5843e-01  5.5516e-08
  2.5853e-01  5.5514e-08
  2.5863e-01  5.5512e-08
  2.5873e-01  5.5510e-08
  2.5883e-01  5.5508e-08
  2.5893e-01  5.5506e-08
  2.5903e-01  5.5504e-08
  2.5913e-01  5.5502e-08
  2.5923e-01  5.5500e-08
  2.5933e-01  5.5498e-08
  2.5943e-01  5.5496e-08
  2.5953e-01  5.5494e-08
  2.5963e-01  5.5491e-08
  2.5973e-01  5.5489e-08
  2.5983e-01  5.5487e-08
  2.5993e-01  5.5485e-08
  2.6003e-01  5.5483e-08
  2.6013e-01  5.5481e-08
  2.6023e-01  5.5479e-08
  2.6033e-01  5.5476e-08
  2.6043e-01  5.5474e-08
  2.6053e-01  5.5472e-08
  2.6063e-01  5.5470e-08
  2.6073e-01  5.5468e-08
  2.6083e-01  5.5466e-08
  2.6093e-01  5.5463e-08
  2.6103e-01  5.5461e-08
  2.6113e-01  5.5459e-08
  2.6123e-01  5.5457e-08
  2.6133e-01  5.5455e-08
  2.6143e-01  5.5452e-08
  2.6153e-01  5.5450e-08
  2.6163e-01  5.5448e-08
  2.6173e-01  5.5446e-08
  2.6183e-01  5.5443e-08
  2.6193e-01  5.5441e-08
  2.6203e-01  5.5439e-08
  2.6213e-01  5.5436e-08
  2.6223e-01  5.5434e-08
  2.6233e-01  5.5432e-08
  2.6243e-01  5.5430e-08
  2.6253e-01  5.5427e-08
  2.6263e-01  5.5425e-08
  2.6273e-01  5.5423e-08
  2.6283e-01  5.5420e-08
  2.6293e-01  5.5418e-08
  2.6303e-01  5.5416e-08
  2.6313e-01  5.5413e-08
  2.6323e-01  5.5411e-08
  2.6333e-01  5.5409e-08
  2.6343e-01  5.5406e-08
  2.6353e-01  5.5404e-08
  2.6363e-01  5.5402e-08
  2.6373e-01  5.5399e-08
  2.6383e-01  5.5397e-08
  2.6393e-01  5.5395e-08
  2.6403e-01  5.5392e-08
  2.6413e-01  5.5390e-08
  2.6423e-01  5.5387e-08
  2.6433e-01  5.5385e-08
  2.6443e-01  5.5383e-08
  2.6453e-01  5.5380e-08
  2.6463e-01  5.5378e-08
  2.6473e-01  5.5375e-08
  2.6483e-01  5.5373e-08
  2.6493e-01  5.5370e-08
  2.6503e-01  5.5368e-08
  2.6513e-01  5.5366e-08
  2.6523e-01  5.5363e-08
  2.6533e-01  5.5361e-08
  2.6543e-01  5.5358e-08
  2.6553e-01  5.5356e-08
  2.6563e-01  5.5353e-08
  2.6573e-01  5.5351e-08
  2.6583e-01  5.5348e-08
  2.6593e-01  5.5346e-08
  2.6603e-01  5.5343e-08
  2.6613e-01  5.5341e-08
  2.6623e-01  5.5338e-08
  2.6633e-01  5.5336e-08
  2.6643e-01  5.5333e-08
  2.6653e-01  5.5331e-08
  2.6663e-01  5.5328e-08
  2.6673e-01  5.5326e-08
  2.6683e-01  5.5323e-08
  2.6693e-01  5.5320e-08
  2.6703e-01  5.5318e-08
  2.6713e-01  5.5315e-08
  2.6723e-01  5.5313e-08
  2.6733e-01  5.5310e-08
  2.6743e-01  5.5308e-08
  2.6753e-01  5.5305e-08
  2.6763e-01  5.5302e-08
  2.6773e-01  5.5300e-08
  2.6783e-01  5.5297e-08
  2.6793e-01  5.5295e-08
  2.6803e-01  5.5292e-08
  2.6813e-01  5.5289e-08
  2.6823e-01  5.5287e-08
  2.6833e-01  5.5284e-08
  2.6843e-01  5.5281e-08
  2.6853e-01  5.5279e-08
  2.6863e-01  5.5276e-08
  2.6873e-01  5.5273e-08
  2.6883e-01  5.5271e-08
  2.6893e-01  5.5268e-08
  2.6903e-01  5.5265e-08
  2.6913e-01  5.5263e-08
  2.6923e-01  5.5260e-08
  2.6933e-01  5.5257e-08
  2.6943e-01  5.5255e-08
  2.6953e-01  5.5252e-08
  2.6963e-01  5.5249e-08
  2.6973e-01  5.5247e-08
  2.6983e-01  5.5244e-08
  2.6993e-01  5.5241e-08
  2.7003e-01  5.5238e-08
  2.7013e-01  5.5236e-08
  2.7023e-01  5.5233e-08
  2.7033e-01  5.5230e-08
  2.7043e-01  5.5227e-08
  2.7053e-01  5.5225e-08
  2.7063e-01  5.5222e-08
  2.7073e-01  5.5219e-08
  2.7083e-01  5.5216e-08
  2.7093e-01  5.5214e-08
  2.7103e-01  5.5211e-08
  2.7113e-01  5.5208e-08
  2.7123e-01  5.5205e-08
  2.7133e-01  5.5202e-08
  2.7143e-01  5.5200e-08
  2.7153e-01  5.5197e-08
  2.7163e-01  5.5194e-08
  2.7173e-01  5.5191e-08
  2.7183e-01  5.5188e-08
  2.7193e-01  5.5185e-08
  2.7203e-01  5.5183e-08
  2.7213e-01  5.5180e-08
  2.7223e-01  5.5177e-08
  2.7233e-01  5.5174e-08
  2.7243e-01  5.5171e-08
  2.7253e-01  5.5168e-08
  2.7263e-01  5.5165e-08
  2.7273e-01  5.5162e-08
  2.7283e-01  5.5160e-08
  2.7293e-01  5.5157e-08
  2.7303e-01  5.5154e-08
  2.7313e-01  5.5151e-08
  2.7323e-01  5.5148e-08
  2.7333e-01  5.5145e-08
  2.7343e-01  5.5142e-08
  2.7353e-01  5.5139e-08
  2.7363e-01  5.5136e-08
  2.7373e-01  5.5133e-08
  2.7383e-01  5.5130e-08
  2.7393e-01  5.5127e-08
  2.7403e-01  5.5125e-08
  2.7413e-01  5.5122e-08
  2.7423e-01  5.5119e-08
  2.7433e-01  5.5116e-08
  2.7443e-01  5.5113e-08
  2.7453e-01  5.5110e-08
  2.7463e-01  5.5107e-08
  2.7473e-01  5.5104e-08
  2.7483e-01  5.5101e-08
  2.7493e-01  5.5098e-08
  2.7503e-01  5.5095e-08
  2.7513e-01  5.5092e-08
  2.7523e-01  5.5089e-08
  2.7533e-01  5.5086e-08
  2.7543e-01  5.5083e-08
  2.7553e-01  5.5080e-08
  2.7563e-01  5.5077e-08
  2.7573e-01  5.5073e-08
  2.7583e-01  5.5070e-08
  2.7593e-01  5.5067e-08
  2.7603e-01  5.5064e-08
  2.7613e-01  5.5061e-08
  2.7623e-01  5.5058e-08
  2.7633e-01  5.5055e-08
