           x        y(x)
  2.2902e-02  8.3346e-08
  2.3002e-02  8.3346e-08
  2.3102e-02  8.3346e-08
  2.3202e-02  8.3346e-08
  2.3302e-02  8.3346e-08
  2.3402e-02  8.3346e-08
  2.3502e-02  8.3346e-08
  2.3602e-02  8.3346e-08
  2.3702e-02  8.3346e-08
  2.3802e-02  8.3346e-08
  2.3902e-02  8.3346e-08
  2.4002e-02  8.3346e-08
  2.4102e-02  8.3346e-08
  2.4202e-02  8.3346e-08
  2.4302e-02  8.3346e-08
  2.4402e-02  8.3346e-08
  2.4502e-02  8.3346e-08
  2.4602e-02  8.3346e-08
  2.4702e-02  8.3346e-08
  2.4802e-02  8.3346e-08
  2.4902e-02  8.3346e-08
  2.5003e-02  8.3346e-08
  2.5103e-02  8.3346e-08
  2.5203e-02  8.3346e-08
  2.5303e-02  8.3346e-08
  2.5403e-02  8.3346e-08
  2.5503e-02  8.3346e-08
  2.5603e-02  8.3346e-08
  2.5703e-02  8.3346e-08
  2.5803e-02  8.3346e-08
  2.5903e-02  8.3346e-08
  2.6003e-02  8.3346e-08
  2.6103e-02  8.3346e-08
  2.6203e-02  8.3346e-08
  2.6303e-02  8.3346e-08
  2.6403e-02  8.3346e-08
  2.6503e-02  8.3346e-08
  2.6603e-02  8.3346e-08
  2.6703e-02  8.3346e-08
  2.6803e-02  8.3346e-08
  2.6903e-02  8.3346e-08
  2.7003e-02  8.3346e-08
  2.7103e-02  8.3346e-08
  2.7203e-02  8.3346e-08
  2.7303e-02  8.3346e-08
  2.7403e-02  8.3346e-08
  2.7503e-02  8.3346e-08
  2.7603e-02  8.3346e-08
  2.7703e-02  8.3346e-08
  2.7803e-02  8.3346e-08
  2.7903e-02  8.3346e-08
  2.8003e-02  8.3346e-08
  2.8103e-02  8.3346e-08
  2.8203e-02  8.3346e-08
  2.8303e-02  8.3346e-08
  2.8403e-02  8.3346e-08
  2.8503e-02  8.3346e-08
  2.8603e-02  8.3346e-08
  2.8703e-02  8.3346e-08
  2.8803e-02  8.3346e-08
  2.8903e-02  8.3346e-08
  2.9003e-02  8.3346e-08
  2.9103e-02  8.3346e-08
  2.9203e-02  8.3346e-08
  2.9303e-02  8.3346e-08
  2.9403e-02  8.3346e-08
  2.9503e-02  8.3346e-08
  2.9603e-02  8.3346e-08
  2.9703e-02  8.3346e-08
  2.9803e-02  8.3346e-08
  2.9903e-02  8.3346e-08
  3.0003e-02  8.3346e-08
  3.0103e-02  8.3346e-08
  3.0203e-02  8.3346e-08
  3.0303e-02  8.3346e-08
  3.0403e-02  8.3346e-08
  3.0503e-02  8.3346e-08
  3.0603e-02  8.3346e-08
  3.0703e-02  8.3346e-08
  3.0803e-02  8.3346e-08
  3.0903e-02  8.3346e-08
  3.1003e-02  8.3346e-08
  3.1103e-02  8.3346e-08
  3.1203e-02  8.3346e-08
  3.1303e-02  8.3346e-08
  3.1403e-02  8.3346e-08
  3.1503e-02  8.3346e-08
  3.1603e-02  8.3346e-08
  3.1703e-02  8.3346e-08
  3.1803e-02  8.3346e-08
  3.1903e-02  8.3346e-08
  3.2003e-02  8.3346e-08
  3.2103e-02  8.3346e-08
  3.2203e-02  8.3346e-08
  3.2303e-02  8.3346e-08
  3.2403e-02  8.3346e-08
  3.2503e-02  8.3346e-08
  3.2603e-02  8.3346e-08
  3.2703e-02  8.3346e-08
  3.2803e-02  8.3346e-08
  3.2903e-02  8.3346e-08
  3.3003e-02  8.3346e-08
  3.3103e-02  8.3346e-08
  3.3203e-02  8.3346e-08
  3.3303e-02  8.3346e-08
  3.3403e-02  8.3346e-08
  3.3503e-02  8.3346e-08
  3.3603e-02  8.3346e-08
  3.3703e-02  8.3346e-08
  3.3803e-02  8.3346e-08
  3.3903e-02  8.3346e-08
  3.4003e-02  8.3346e-08
  3.4103e-02  8.3346e-08
  3.4203e-02  8.3346e-08
  3.4303e-02  8.3346e-08
  3.4403e-02  8.3346e-08
  3.4503e-02  8.3346e-08
  3.4603e-02  8.3346e-08
  3.4703e-02  8.3346e-08
  3.4803e-02  8.3346e-08
  3.4903e-02  8.3346e-08
  3.5004e-02  8.3346e-08
  3.5104e-02  8.3346e-08
  3.5204e-02  8.3346e-08
  3.5304e-02  8.3346e-08
  3.5404e-02  8.3346e-08
  3.5504e-02  8.3346e-08
  3.5604e-02  8.3346e-08
  3.5704e-02  8.3346e-08
  3.5804e-02  8.3346e-08
  3.5904e-02  8.3346e-08
  3.6004e-02  8.3346e-08
  3.6104e-02  8.3346e-08
  3.6204e-02  8.3346e-08
  3.6304e-02  8.3346e-08
  3.6404e-02  8.3346e-08
  3.6504e-02  8.3346e-08
  3.6604e-02  8.3346e-08
  3.6704e-02  8.3346e-08
  3.6804e-02  8.3346e-08
  3.6904e-02  8.3346e-08
  3.7004e-02  8.3346e-08
  3.7104e-02  8.3346e-08
  3.7204e-02  8.3346e-08
  3.7304e-02  8.3346e-08
  3.7404e-02  8.3346e-08
  3.7504e-02  8.3346e-08
  3.7604e-02  8.3346e-08
  3.7704e-02  8.3346e-08
  3.7804e-02  8.3346e-08
  3.7904e-02  8.3346e-08
  3.8004e-02  8.3346e-08
  3.8104e-02  8.3346e-08
  3.8204e-02  8.3346e-08
  3.8304e-02  8.3346e-08
  3.8404e-02  8.3346e-08
  3.8504e-02  8.3346e-08
  3.8604e-02  8.3346e-08
  3.8704e-02  8.3346e-08
  3.8804e-02  8.3346e-08
  3.8904e-02  8.3346e-08
  3.9004e-02  8.3346e-08
  3.9104e-02  8.3346e-08
  3.9204e-02  8.3346e-08
  3.9304e-02  8.3346e-08
  3.9404e-02  8.3346e-08
  3.9504e-02  8.3346e-08
  3.9604e-02  8.3346e-08
  3.9704e-02  8.3346e-08
  3.9804e-02  8.3346e-08
  3.9904e-02  8.3346e-08
  4.0004e-02  8.3346e-08
  4.0104e-02  8.3346e-08
  4.0204e-02  8.3346e-08
  4.0304e-02  8.3346e-08
  4.0404e-02  8.3346e-08
  4.0504e-02  8.3346e-08
  4.0604e-02  8.3346e-08
  4.0704e-02  8.3346e-08
  4.0804e-02  8.3346e-08
  4.0904e-02  8.3346e-08
  4.1004e-02  8.3346e-08
  4.1104e-02  8.3346e-08
  4.1204e-02  8.3346e-08
  4.1304e-02  8.3346e-08
  4.1404e-02  8.3346e-08
  4.1504e-02  8.3346e-08
  4.1604e-02  8.3346e-08
  4.1704e-02  8.3346e-08
  4.1804e-02  8.3346e-08
  4.1904e-02  8.3346e-08
  4.2004e-02  8.3346e-08
  4.2104e-02  8.3346e-08
  4.2204e-02  8.3346e-08
  4.2304e-02  8.3346e-08
  4.2404e-02  8.3346e-08
  4.2504e-02  8.3346e-08
  4.2604e-02  8.3346e-08
  4.2704e-02  8.3346e-08
  4.2804e-02  8.3346e-08
  4.2904e-02  8.3346e-08
  4.3004e-02  8.3346e-08
  4.3104e-02  8.3346e-08
  4.3204e-02  8.3346e-08
  4.3304e-02  8.3346e-08
  4.3404e-02  8.3346e-08
  4.3504e-02  8.3346e-08
  4.3604e-02  8.3346e-08
  4.3704e-02  8.3346e-08
  4.3804e-02  8.3346e-08
  4.3904e-02  8.3346e-08
  4.4004e-02  8.3346e-08
  4.4104e-02  8.3346e-08
  4.4204e-02  8.3346e-08
  4.4304e-02  8.3346e-08
  4.4404e-02  8.3346e-08
  4.4504e-02  8.3346e-08
  4.4604e-02  8.3346e-08
  4.4704e-02  8.3346e-08
  4.4804e-02  8.3346e-08
  4.4904e-02  8.3346e-08
  4.5005e-02  8.3346e-08
  4.5105e-02  8.3346e-08
  4.5205e-02  8.3346e-08
  4.5305e-02  8.3346e-08
  4.5405e-02  8.3346e-08
  4.5505e-02  8.3346e-08
  4.5605e-02  8.3346e-08
  4.5705e-02  8.3346e-08
  4.5805e-02  8.3346e-08
  4.5905e-02  8.3346e-08
  4.6005e-02  8.3346e-08
  4.6105e-02  8.3346e-08
  4.6205e-02  8.3346e-08
  4.6305e-02  8.3346e-08
  4.6405e-02  8.3346e-08
  4.6505e-02  8.3346e-08
  4.6605e-02  8.3346e-08
  4.6705e-02  8.3346e-08
  4.6805e-02  8.3346e-08
  4.6905e-02  8.3346e-08
  4.7005e-02  8.3346e-08
  4.7105e-02  8.3346e-08
  4.7205e-02  8.3346e-08
  4.7305e-02  8.3346e-08
  4.7405e-02  8.3346e-08
  4.7505e-02  8.3346e-08
  4.7605e-02  8.3346e-08
  4.7705e-02  8.3346e-08
  4.7805e-02  8.3346e-08
  4.7905e-02  8.3346e-08
  4.8005e-02  8.3346e-08
  4.8105e-02  8.3346e-08
  4.8205e-02  8.3346e-08
  4.8305e-02  8.3346e-08
  4.8405e-02  8.3346e-08
  4.8505e-02  8.3346e-08
  4.8605e-02  8.3346e-08
  4.8705e-02  8.3346e-08
  4.8805e-02  8.3346e-08
  4.8905e-02  8.3346e-08
  4.9005e-02  8.3346e-08
  4.9105e-02  8.3346e-08
  4.9205e-02  8.3346e-08
  4.9305e-02  8.3346e-08
  4.9405e-02  8.3346e-08
  4.9505e-02  8.3346e-08
  4.9605e-02  8.3346e-08
  4.9705e-02  8.3346e-08
  4.9805e-02  8.3346e-08
  4.9905e-02  8.3346e-08
  5.0005e-02  8.3346e-08
  5.0105e-02  8.3346e-08
  5.0205e-02  8.3346e-08
  5.0305e-02  8.3346e-08
  5.0405e-02  8.3346e-08
  5.0505e-02  8.3346e-08
  5.0605e-02  8.3346e-08
  5.0705e-02  8.3346e-08
  5.0805e-02  8.3346e-08
  5.0905e-02  8.3346e-08
  5.1005e-02  8.3346e-08
  5.1105e-02  8.3346e-08
  5.1205e-02  8.3346e-08
  5.1305e-02  8.3346e-08
  5.1405e-02  8.3346e-08
  5.1505e-02  8.3346e-08
  5.1605e-02  8.3346e-08
  5.1705e-02  8.3346e-08
  5.1805e-02  8.3346e-08
  5.1905e-02  8.3346e-08
  5.2005e-02  8.3346e-08
  5.2105e-02  8.3346e-08
  5.2205e-02  8.3346e-08
  5.2305e-02  8.3346e-08
  5.2405e-02  8.3346e-08
  5.2505e-02  8.3346e-08
  5.2605e-02  8.3346e-08
  5.2705e-02  8.3346e-08
  5.2805e-02  8.3346e-08
  5.2905e-02  8.3346e-08
  5.3005e-02  8.3346e-08
  5.3105e-02  8.3346e-08
  5.3205e-02  8.3346e-08
  5.3305e-02  8.3346e-08
  5.3405e-02  8.3346e-08
  5.3505e-02  8.3346e-08
  5.3605e-02  8.3346e-08
  5.3705e-02  8.3346e-08
  5.3805e-02  8.3346e-08
  5.3905e-02  8.3346e-08
  5.4005e-02  8.3346e-08
  5.4105e-02  8.3346e-08
  5.4205e-02  8.3346e-08
  5.4305e-02  8.3346e-08
  5.4405e-02  8.3346e-08
  5.4505e-02  8.3346e-08
  5.4605e-02  8.3346e-08
  5.4705e-02  8.3346e-08
  5.4805e-02  8.3346e-08
  5.4905e-02  8.3346e-08
  5.5006e-02  8.3346e-08
  5.5106e-02  8.3346e-08
  5.5206e-02  8.3346e-08
  5.5306e-02  8.3346e-08
  5.5406e-02  8.3346e-08
  5.5506e-02  8.3346e-08
  5.5606e-02  8.3346e-08
  5.5706e-02  8.3346e-08
  5.5806e-02  8.3346e-08
  5.5906e-02  8.3346e-08
  5.6006e-02  8.3346e-08
  5.6106e-02  8.3346e-08
  5.6206e-02  8.3346e-08
  5.6306e-02  8.3346e-08
  5.6406e-02  8.3346e-08
  5.6506e-02  8.3346e-08
  5.6606e-02  8.3346e-08
  5.6706e-02  8.3346e-08
  5.6806e-02  8.3346e-08
  5.6906e-02  8.3346e-08
  5.7006e-02  8.3346e-08
  5.7106e-02  8.3346e-08
  5.7206e-02  8.3346e-08
  5.7306e-02  8.3346e-08
  5.7406e-02  8.3346e-08
  5.7506e-02  8.3346e-08
  5.7606e-02  8.3346e-08
  5.7706e-02  8.3346e-08
  5.7806e-02  8.3346e-08
  5.7906e-02  8.3345e-08
  5.8006e-02  8.3345e-08
  5.8106e-02  8.3345e-08
  5.8206e-02  8.3345e-08
  5.8306e-02  8.3345e-08
  5.8406e-02  8.3345e-08
  5.8506e-02  8.3345e-08
  5.8606e-02  8.3345e-08
  5.8706e-02  8.3345e-08
  5.8806e-02  8.3345e-08
  5.8906e-02  8.3345e-08
  5.9006e-02  8.3345e-08
  5.9106e-02  8.3345e-08
  5.9206e-02  8.3345e-08
  5.9306e-02  8.3345e-08
  5.9406e-02  8.3345e-08
  5.9506e-02  8.3345e-08
  5.9606e-02  8.3345e-08
  5.9706e-02  8.3345e-08
  5.9806e-02  8.3345e-08
  5.9906e-02  8.3345e-08
  6.0006e-02  8.3345e-08
  6.0106e-02  8.3345e-08
  6.0206e-02  8.3345e-08
  6.0306e-02  8.3345e-08
  6.0406e-02  8.3345e-08
  6.0506e-02  8.3345e-08
  6.0606e-02  8.3345e-08
  6.0706e-02  8.3345e-08
  6.0806e-02  8.3345e-08
  6.0906e-02  8.3345e-08
  6.1006e-02  8.3345e-08
  6.1106e-02  8.3345e-08
  6.1206e-02  8.3345e-08
  6.1306e-02  8.3345e-08
  6.1406e-02  8.3345e-08
  6.1506e-02  8.3345e-08
  6.1606e-02  8.3345e-08
  6.1706e-02  8.3345e-08
  6.1806e-02  8.3345e-08
  6.1906e-02  8.3345e-08
  6.2006e-02  8.3345e-08
  6.2106e-02  8.3345e-08
  6.2206e-02  8.3345e-08
  6.2306e-02  8.3345e-08
  6.2406e-02  8.3345e-08
  6.2506e-02  8.3345e-08
  6.2606e-02  8.3345e-08
  6.2706e-02  8.3345e-08
  6.2806e-02  8.3345e-08
  6.2906e-02  8.3345e-08
  6.3006e-02  8.3345e-08
  6.3106e-02  8.3345e-08
  6.3206e-02  8.3345e-08
  6.3306e-02  8.3345e-08
  6.3406e-02  8.3345e-08
  6.3506e-02  8.3345e-08
  6.3606e-02  8.3345e-08
  6.3706e-02  8.3345e-08
  6.3806e-02  8.3345e-08
  6.3906e-02  8.3345e-08
  6.4006e-02  8.3345e-08
  6.4106e-02  8.3345e-08
  6.4206e-02  8.3345e-08
  6.4306e-02  8.3345e-08
  6.4406e-02  8.3345e-08
  6.4506e-02  8.3345e-08
  6.4606e-02  8.3345e-08
  6.4706e-02  8.3345e-08
  6.4806e-02  8.3345e-08
  6.4906e-02  8.3345e-08
  6.5007e-02  8.3345e-08
  6.5107e-02  8.3345e-08
  6.5207e-02  8.3345e-08
  6.5307e-02  8.3345e-08
  6.5407e-02  8.3345e-08
  6.5507e-02  8.3345e-08
  6.5607e-02  8.3345e-08
  6.5707e-02  8.3345e-08
  6.5807e-02  8.3345e-08
  6.5907e-02  8.3345e-08
  6.6007e-02  8.3345e-08
  6.6107e-02  8.3345e-08
  6.6207e-02  8.3345e-08
  6.6307e-02  8.3345e-08
  6.6407e-02  8.3345e-08
  6.6507e-02  8.3345e-08
  6.6607e-02  8.3345e-08
  6.6707e-02  8.3345e-08
  6.6807e-02  8.3345e-08
  6.6907e-02  8.3345e-08
  6.7007e-02  8.3345e-08
  6.7107e-02  8.3345e-08
  6.7207e-02  8.3345e-08
  6.7307e-02  8.3345e-08
  6.7407e-02  8.3345e-08
  6.7507e-02  8.3345e-08
  6.7607e-02  8.3345e-08
  6.7707e-02  8.3345e-08
  6.7807e-02  8.3345e-08
  6.7907e-02  8.3345e-08
  6.8007e-02  8.3345e-08
  6.8107e-02  8.3345e-08
  6.8207e-02  8.3345e-08
  6.8307e-02  8.3345e-08
  6.8407e-02  8.3345e-08
  6.8507e-02  8.3345e-08
  6.8607e-02  8.3345e-08
  6.8707e-02  8.3345e-08
  6.8807e-02  8.3345e-08
  6.8907e-02  8.3345e-08
  6.9007e-02  8.3345e-08
  6.9107e-02  8.3345e-08
  6.9207e-02  8.3345e-08
  6.9307e-02  8.3345e-08
  6.9407e-02  8.3345e-08
  6.9507e-02  8.3345e-08
  6.9607e-02  8.3345e-08
  6.9707e-02  8.3345e-08
  6.9807e-02  8.3345e-08
  6.9907e-02  8.3345e-08
  7.0007e-02  8.3345e-08
  7.0107e-02  8.3345e-08
  7.0207e-02  8.3345e-08
  7.0307e-02  8.3345e-08
  7.0407e-02  8.3345e-08
  7.0507e-02  8.3345e-08
  7.0607e-02  8.3345e-08
  7.0707e-02  8.3345e-08
  7.0807e-02  8.3345e-08
  7.0907e-02  8.3345e-08
  7.1007e-02  8.3345e-08
  7.1107e-02  8.3345e-08
  7.1207e-02  8.3345e-08
  7.1307e-02  8.3345e-08
  7.1407e-02  8.3345e-08
  7.1507e-02  8.3345e-08
  7.1607e-02  8.3345e-08
  7.1707e-02  8.3345e-08
  7.1807e-02  8.3345e-08
  7.1907e-02  8.3345e-08
  7.2007e-02  8.3345e-08
  7.2107e-02  8.3345e-08
  7.2207e-02  8.3345e-08
  7.2307e-02  8.3345e-08
  7.2407e-02  8.3345e-08
  7.2507e-02  8.3345e-08
  7.2607e-02  8.3345e-08
  7.2707e-02  8.3345e-08
  7.2807e-02  8.3345e-08
  7.2907e-02  8.3345e-08
  7.3007e-02  8.3345e-08
  7.3107e-02  8.3345e-08
  7.3207e-02  8.3345e-08
  7.3307e-02  8.3345e-08
  7.3407e-02  8.3345e-08
  7.3507e-02  8.3345e-08
  7.3607e-02  8.3345e-08
  7.3707e-02  8.3345e-08
  7.3807e-02  8.3345e-08
  7.3907e-02  8.3345e-08
  7.4007e-02  8.3345e-08
  7.4107e-02  8.3345e-08
  7.4207e-02  8.3345e-08
  7.4307e-02  8.3345e-08
  7.4407e-02  8.3345e-08
  7.4507e-02  8.3345e-08
  7.4607e-02  8.3345e-08
  7.4707e-02  8.3345e-08
  7.4807e-02  8.3345e-08
  7.4907e-02  8.3345e-08
  7.5008e-02  8.3345e-08
  7.5108e-02  8.3345e-08
  7.5208e-02  8.3345e-08
  7.5308e-02  8.3345e-08
  7.5408e-02  8.3345e-08
  7.5508e-02  8.3345e-08
  7.5608e-02  8.3345e-08
  7.5708e-02  8.3345e-08
  7.5808e-02  8.3345e-08
  7.5908e-02  8.3345e-08
  7.6008e-02  8.3345e-08
  7.6108e-02  8.3345e-08
  7.6208e-02  8.3345e-08
  7.6308e-02  8.3345e-08
  7.6408e-02  8.3345e-08
  7.6508e-02  8.3345e-08
  7.6608e-02  8.3345e-08
  7.6708e-02  8.3345e-08
  7.6808e-02  8.3345e-08
  7.6908e-02  8.3345e-08
  7.7008e-02  8.3345e-08
  7.7108e-02  8.3345e-08
  7.7208e-02  8.3345e-08
  7.7308e-02  8.3345e-08
  7.7408e-02  8.3345e-08
  7.7508e-02  8.3345e-08
  7.7608e-02  8.3345e-08
  7.7708e-02  8.3345e-08
  7.7808e-02  8.3345e-08
  7.7908e-02  8.3345e-08
  7.8008e-02  8.3345e-08
  7.8108e-02  8.3345e-08
  7.8208e-02  8.3345e-08
  7.8308e-02  8.3345e-08
  7.8408e-02  8.3345e-08
  7.8508e-02  8.3345e-08
  7.8608e-02  8.3345e-08
  7.8708e-02  8.3345e-08
  7.8808e-02  8.3345e-08
  7.8908e-02  8.3345e-08
  7.9008e-02  8.3345e-08
  7.9108e-02  8.3345e-08
  7.9208e-02  8.3345e-08
  7.9308e-02  8.3345e-08
  7.9408e-02  8.3345e-08
  7.9508e-02  8.3345e-08
  7.9608e-02  8.3345e-08
  7.9708e-02  8.3345e-08
  7.9808e-02  8.3345e-08
  7.9908e-02  8.3345e-08
  8.0008e-02  8.3345e-08
  8.0108e-02  8.3345e-08
  8.0208e-02  8.3345e-08
  8.0308e-02  8.3345e-08
  8.0408e-02  8.3345e-08
  8.0508e-02  8.3345e-08
  8.0608e-02  8.3345e-08
  8.0708e-02  8.3345e-08
  8.0808e-02  8.3345e-08
  8.0908e-02  8.3345e-08
  8.1008e-02  8.3345e-08
  8.1108e-02  8.3345e-08
  8.1208e-02  8.3345e-08
  8.1308e-02  8.3345e-08
  8.1408e-02  8.3345e-08
  8.1508e-02  8.3345e-08
  8.1608e-02  8.3345e-08
  8.1708e-02  8.3345e-08
  8.1808e-02  8.3345e-08
  8.1908e-02  8.3345e-08
  8.2008e-02  8.3345e-08
  8.2108e-02  8.3345e-08
  8.2208e-02  8.3345e-08
